Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,,Date,some
10/28/2021,43,SC,19345,5823081,,,
10/28/2021,43,VT,5861,1006363,,,
10/28/2021,43,GU,609,254958,,,
10/28/2021,43,AR,13147,3216545,,,
10/28/2021,43,PW,0,31592,,,
10/28/2021,43,FM,206,77023,,,
10/28/2021,43,CT,22987,5448558,,,
10/28/2021,43,MA,55870,10356035,,,
10/28/2021,43,OH,56553,13200836,,,
10/28/2021,43,VI,318,113825,,,
10/28/2021,43,MT,6108,1178365,,,
10/28/2021,43,DE,95,1290314,,,
10/28/2021,43,AK,3482,863531,,,
10/28/2021,43,MD,35620,8688421,,,
10/28/2021,43,PW,0,32100,,,
10/28/2021,43,VA,112207,11691565,,,
10/28/2021,43,MS,9821,3075974,,,
10/28/2021,43,CO,34415,7904367,,,
10/28/2021,43,MN,35423,7431927,,,
10/28/2021,43,VA,48267,12104221,,,
10/28/2021,43,RI,9126,1552354,,,
10/28/2021,43,VI,300,108556,,,
10/28/2021,43,GA,689,11360060,,,
10/28/2021,43,MH,147,43519,,,
10/28/2021,43,IL,641,15705319,,,
10/28/2021,43,FM,0,75359,,,
10/28/2021,43,VT,3327,964013,,,
10/28/2021,43,FL,83950,29123318,,,
10/28/2021,43,NY,102621,28342166,,,
10/28/2021,43,TN,33674,7397726,,,
10/28/2021,43,KS,16327,3459207,,,
10/28/2021,43,DC,202,1055543,,,
10/28/2021,43,IN,24482,7143665,,,
10/28/2021,43,SD,4936,1046365,,,
10/28/2021,43,NM,11947,2877680,,,
10/28/2021,43,UT,7297,3664969,,,
10/28/2021,43,MI,48994,11633657,,,
10/28/2021,43,ID,9038,1884199,,,
10/28/2021,43,CA,211244,53719846,,,
10/28/2021,43,ND,5799,844139,,,
10/28/2021,43,WV,11651,2164056,,,
10/28/2021,43,NJ,39616,12217932,,,
10/28/2021,43,GU,760,265205,,,
10/28/2021,43,US,1593681,426440905,,,
10/28/2021,43,DC,3930,1111758,,,
10/28/2021,43,OR,20446,5579756,,,
10/28/2021,43,ND,3352,794566,,,
10/28/2021,43,FL,99857,28354807,,,
10/28/2021,43,WI,33823,7503938,,,
10/28/2021,43,AZ,34650,8727934,,,
10/28/2021,43,MP,140,72328,,,
10/28/2021,43,AL,18401,4953571,,,
10/28/2021,43,HI,7516,2166423,,,
10/28/2021,43,PA,68622,16745891,,,
10/28/2021,43,MT,6616,1227865,,,
10/28/2021,43,NY,84598,27387977,,,
10/28/2021,43,WI,30518,7273809,,,
10/28/2021,43,SD,3859,1016852,,,
10/28/2021,43,OK,16912,4559686,,,
10/28/2021,43,UT,15494,3890486,,,
10/28/2021,43,ID,7866,1699050,,,
10/28/2021,43,NC,44070,12251122,,,
10/28/2021,43,DE,5962,1337476,,,
10/28/2021,43,TN,26874,7769778,,,
10/28/2021,43,ME,10317,1948534,,,
10/28/2021,43,NE,8369,2318461,,,
10/28/2021,43,MN,32168,7135788,,,
10/28/2021,43,NM,14063,2800041,,,
10/28/2021,43,MO,26296,6724837,,,
10/28/2021,43,KS,13501,3304696,,,
10/28/2021,43,PA,149015,17447607,,,
10/28/2021,43,WA,40658,10573347,,,
10/28/2021,43,AL,21987,4827200,,,
10/28/2021,43,LA,18239,4934384,,,
10/28/2021,43,MI,51878,11374039,,,
10/28/2021,43,KY,19993,5282155,,,
10/28/2021,43,CT,25666,5357571,,,
10/28/2021,43,IN,27509,7296025,,,
10/28/2021,43,GA,40144,11546085,,,
10/28/2021,43,TX,104422,35315497,,,
10/28/2021,43,OK,19849,4448436,,,
10/28/2021,43,SC,26292,5668206,,,
10/28/2021,43,TX,142974,34292378,,,
10/28/2021,43,ME,10940,2007285,,,
10/28/2021,43,MD,34997,8488260,,,
10/28/2021,43,MO,24559,6865864,,,
10/28/2021,43,LA,16820,4831989,,,
10/28/2021,43,RI,6279,1594083,,,
10/28/2021,43,AS,18,66630,,,
10/28/2021,43,CA,184930,53380576,,,
10/28/2021,43,IA,21609,3789157,,,
10/28/2021,43,PR,18673,5218195,,,
10/28/2021,43,NV,12568,3700478,,,
10/28/2021,43,NJ,41417,12447511,,,
10/28/2021,43,MH,0,42025,,,
10/28/2021,43,PR,124,4972903,,,
10/28/2021,43,HI,4153,1969150,,,
10/28/2021,43,AS,85,65651,,,
10/28/2021,43,IA,19984,3690242,,,
10/28/2021,43,NC,55458,12644032,,,
10/28/2021,43,NE,8724,2384354,,,
10/28/2021,43,AZ,28589,9001653,,,
10/28/2021,43,KY,20847,5003627,,,
10/28/2021,43,WY,4004,588545,,,
10/28/2021,43,OH,50640,12861705,,,
10/28/2021,43,NH,6757,1937214,,,
10/28/2021,43,AR,14080,3314436,,,
10/28/2021,43,CO,34495,7651943,,,
10/28/2021,43,US,1641113,417795537,,,
10/28/2021,43,AK,3577,898357,,,
10/28/2021,43,NH,2828,1901441,,,
10/28/2021,43,NV,15220,3612712,,,
10/28/2021,43,WV,598,1588844,,,
10/27/2021,43,WV,641,1588246,,,
10/27/2021,43,NV,8039,3597492,,,
10/27/2021,43,NY,64838,27303379,,,
10/27/2021,43,MT,7106,1221249,,,
10/27/2021,43,PA,74138,16677269,,,
10/27/2021,43,HI,8215,2158907,,,
10/27/2021,43,AL,20166,4935170,,,
10/27/2021,43,MS,10387,3066153,,,
10/27/2021,43,VA,27296,11579358,,,
10/27/2021,43,PW,0,31592,,,
10/27/2021,43,WY,1873,563122,,,
10/27/2021,43,OR,24552,5722240,,,
10/27/2021,43,MS,27130,2957457,,,
10/27/2021,43,WA,28792,10212125,,,
10/27/2021,43,IL,67046,16196708,,,
10/27/2021,43,AR,11804,3203398,,,
10/27/2021,43,GU,742,254349,,,
10/27/2021,43,VT,5168,1000502,,,
10/27/2021,43,MA,32808,10459384,,,
10/27/2021,43,SC,21574,5803736,,,
10/27/2021,43,MP,133,72392,,,
10/27/2021,43,PW,39,32100,,,
10/27/2021,43,MD,34768,8652801,,,
10/27/2021,43,AK,2303,860049,,,
10/27/2021,43,MA,24745,10300165,,,
10/27/2021,43,CT,22111,5425571,,,
10/27/2021,43,FM,143,76817,,,
10/27/2021,43,DE,3885,1290219,,,
10/27/2021,43,VI,304,113507,,,
10/27/2021,43,OH,55743,13144283,,,
10/27/2021,43,MT,3549,1172257,,,
10/27/2021,43,MP,114,72188,,,
10/27/2021,43,AZ,19192,8693284,,,
10/27/2021,43,SD,5686,1041429,,,
10/27/2021,43,IN,9344,7119183,,,
10/27/2021,43,DC,2493,1055341,,,
10/27/2021,43,VT,1798,960686,,,
10/27/2021,43,FM,0,75359,,,
10/27/2021,43,MN,34426,7396504,,,
10/27/2021,43,CO,35713,7869952,,,
10/27/2021,43,IL,783,15704678,,,
10/27/2021,43,MH,16,43372,,,
10/27/2021,43,GA,36471,11359371,,,
10/27/2021,43,VI,255,108256,,,
10/27/2021,43,RI,4332,1543228,,,
10/27/2021,43,VA,50403,12055954,,,
10/27/2021,43,KS,14597,3442880,,,
10/27/2021,43,NY,100012,28239545,,,
10/27/2021,43,FL,92827,29039368,,,
10/27/2021,43,TN,25516,7364052,,,
10/27/2021,43,WI,31354,7470115,,,
10/27/2021,43,WV,10334,2152405,,,
10/27/2021,43,ND,4376,838340,,,
10/27/2021,43,MI,48648,11584663,,,
10/27/2021,43,UT,5975,3657672,,,
10/27/2021,43,NM,13028,2865733,,,
10/27/2021,43,CA,137443,53508602,,,
10/27/2021,43,ID,9253,1875161,,,
10/27/2021,43,FL,66150,28254950,,,
10/27/2021,43,ND,-8591,791214,,,
10/27/2021,43,OR,16090,5559310,,,
10/27/2021,43,DC,3873,1107828,,,
10/27/2021,43,NJ,46221,12178316,,,
10/27/2021,43,US,1607551,424847224,,,
10/27/2021,43,GU,815,264445,,,
10/27/2021,43,NH,9292,1898613,,,
10/27/2021,43,MD,38839,8453263,,,
10/27/2021,43,ME,10119,1996345,,,
10/27/2021,43,TX,115673,34149404,,,
10/27/2021,43,SC,17697,5641914,,,
10/27/2021,43,NE,5337,2310092,,,
10/27/2021,43,ME,6534,1938217,,,
10/27/2021,43,WI,20545,7243291,,,
10/27/2021,43,TN,29180,7742904,,,
10/27/2021,43,DE,6491,1331514,,,
10/27/2021,43,OK,17402,4542774,,,
10/27/2021,43,SD,9132,1012993,,,
10/27/2021,43,NC,63218,12207052,,,
10/27/2021,43,ID,6469,1691184,,,
10/27/2021,43,UT,15657,3874992,,,
10/27/2021,43,OK,16436,4428587,,,
10/27/2021,43,TX,107466,35211075,,,
10/27/2021,43,GA,43311,11505941,,,
10/27/2021,43,IN,26982,7268516,,,
10/27/2021,43,MO,16974,6698541,,,
10/27/2021,43,NM,8476,2785978,,,
10/27/2021,43,MN,24726,7103620,,,
10/27/2021,43,CT,13276,5331905,,,
10/27/2021,43,KY,14399,5262162,,,
10/27/2021,43,AL,25743,4805213,,,
10/27/2021,43,WA,40061,10532689,,,
10/27/2021,43,PA,2175,17298592,,,
10/27/2021,43,KS,10077,3291195,,,
10/27/2021,43,MI,34757,11322161,,,
10/27/2021,43,LA,15932,4916145,,,
10/27/2021,43,AK,3815,894780,,,
10/27/2021,43,US,1142398,416154424,,,
10/27/2021,43,CO,24513,7617448,,,
10/27/2021,43,NE,10334,2375630,,,
10/27/2021,43,NC,54826,12588574,,,
10/27/2021,43,IA,12697,3670258,,,
10/27/2021,43,AS,0,65566,,,
10/27/2021,43,HI,4101,1964997,,,
10/27/2021,43,IA,20962,3767548,,,
10/27/2021,43,CA,185045,53195646,,,
10/27/2021,43,AS,107,66612,,,
10/27/2021,43,MO,24444,6841305,,,
10/27/2021,43,RI,5729,1587804,,,
10/27/2021,43,LA,13175,4815169,,,
10/27/2021,43,PR,9966,4972779,,,
10/27/2021,43,PR,16808,5199522,,,
10/27/2021,43,MH,0,42025,,,
10/27/2021,43,NJ,42111,12406094,,,
10/27/2021,43,NV,12050,3687910,,,
10/27/2021,43,AR,13063,3300356,,,
10/27/2021,43,KY,20207,4982780,,,
10/27/2021,43,AZ,29338,8973064,,,
10/27/2021,43,NH,7209,1930457,,,
10/27/2021,43,OH,42796,12811065,,,
10/27/2021,43,WY,3436,584541,,,
10/26/2021,43,WY,3073,581105,,,
10/26/2021,43,OH,10661,12768269,,,
10/26/2021,43,NH,6936,1923248,,,
10/26/2021,43,NJ,28876,12132095,,,
10/26/2021,43,DE,2523,1286334,,,
10/26/2021,43,IL,64153,16129662,,,
10/26/2021,43,WA,75596,10183333,,,
10/26/2021,43,MS,0,2930327,,,
10/26/2021,43,VA,26415,11552062,,,
10/26/2021,43,MS,10042,3055766,,,
10/26/2021,43,NV,8735,3589453,,,
10/26/2021,43,WV,515,1587605,,,
10/26/2021,43,AL,20312,4915004,,,
10/26/2021,43,HI,7341,2150692,,,
10/26/2021,43,PA,70855,16603131,,,
10/26/2021,43,MT,6602,1214143,,,
10/26/2021,43,NY,39049,27238541,,,
10/26/2021,43,OR,22439,5697688,,,
10/26/2021,43,PW,0,31592,,,
10/26/2021,43,WY,3768,561249,,,
10/26/2021,43,FM,242,76674,,,
10/26/2021,43,CT,19549,5403460,,,
10/26/2021,43,MA,14597,10275420,,,
10/26/2021,43,VT,5278,995334,,,
10/26/2021,43,GU,18,253607,,,
10/26/2021,43,AR,2507,3191594,,,
10/26/2021,43,AK,1241,857746,,,
10/26/2021,43,MD,34775,8618033,,,
10/26/2021,43,PW,0,32061,,,
10/26/2021,43,MA,40034,10426576,,,
10/26/2021,43,MP,106,72259,,,
10/26/2021,43,SC,21927,5782162,,,
10/26/2021,43,DC,4142,1103955,,,
10/26/2021,43,OR,8332,5543220,,,
10/26/2021,43,ND,36,799805,,,
10/26/2021,43,FL,46941,28188800,,,
10/26/2021,43,VA,51830,12005551,,,
10/26/2021,43,RI,2505,1538896,,,
10/26/2021,43,VI,368,108001,,,
10/26/2021,43,GA,99278,11322900,,,
10/26/2021,43,MH,12,43356,,,
10/26/2021,43,IL,68,15703895,,,
10/26/2021,43,AZ,17181,8674092,,,
10/26/2021,43,MP,190,72074,,,
10/26/2021,43,OH,52345,13088540,,,
10/26/2021,43,VI,342,113203,,,
10/26/2021,43,MT,9971,1168708,,,
10/26/2021,43,CO,34716,7834239,,,
10/26/2021,43,MN,31766,7362078,,,
10/26/2021,43,DC,977,1052848,,,
10/26/2021,43,IN,9232,7109839,,,
10/26/2021,43,SD,4196,1035743,,,
10/26/2021,43,FM,119,75359,,,
10/26/2021,43,VT,1936,958888,,,
10/26/2021,43,ID,8844,1865908,,,
10/26/2021,43,CA,87169,53371159,,,
10/26/2021,43,TN,45711,7338536,,,
10/26/2021,43,KS,13034,3428283,,,
10/26/2021,43,FL,75729,28946541,,,
10/26/2021,43,NY,86834,28139533,,,
10/26/2021,43,NM,12345,2852705,,,
10/26/2021,43,UT,10424,3651697,,,
10/26/2021,43,MI,47949,11536015,,,
10/26/2021,43,WI,29024,7438761,,,
10/26/2021,43,ND,3596,833964,,,
10/26/2021,43,WV,10111,2142071,,,
10/26/2021,43,AZ,27462,8943726,,,
10/26/2021,43,KY,19337,4962573,,,
10/26/2021,43,KY,5963,5247763,,,
10/26/2021,43,CT,7692,5318629,,,
10/26/2021,43,WI,8367,7222746,,,
10/26/2021,43,GU,854,263630,,,
10/26/2021,43,US,1545761,423239673,,,
10/26/2021,43,ME,12671,1931683,,,
10/26/2021,43,NE,16159,2304755,,,
10/26/2021,43,NH,4356,1889321,,,
10/26/2021,43,SC,9320,5624217,,,
10/26/2021,43,TX,82048,34033731,,,
10/26/2021,43,ME,9928,1986226,,,
10/26/2021,43,MD,22592,8414424,,,
10/26/2021,43,MN,8687,7078894,,,
10/26/2021,43,SD,181,1003861,,,
10/26/2021,43,OK,18225,4525372,,,
10/26/2021,43,DE,5901,1325023,,,
10/26/2021,43,TN,31470,7713724,,,
10/26/2021,43,NM,-179565,2777502,,,
10/26/2021,43,MO,8633,6681567,,,
10/26/2021,43,UT,15509,3859335,,,
10/26/2021,43,ID,3060,1684715,,,
10/26/2021,43,NC,21753,12143834,,,
10/26/2021,43,IN,26815,7241534,,,
10/26/2021,43,GA,40035,11462630,,,
10/26/2021,43,TX,110552,35103609,,,
10/26/2021,43,OK,6699,4412151,,,
10/26/2021,43,AR,14317,3287293,,,
10/26/2021,43,LA,4429,4801994,,,
10/26/2021,43,RI,6403,1582075,,,
10/26/2021,43,CO,13480,7592935,,,
10/26/2021,43,US,709834,415012026,,,
10/26/2021,43,AK,3431,890965,,,
10/26/2021,43,KS,4000,3281118,,,
10/26/2021,43,PA,30690,17296417,,,
10/26/2021,43,WA,38337,10492628,,,
10/26/2021,43,AL,5742,4779470,,,
10/26/2021,43,LA,17321,4900213,,,
10/26/2021,43,MI,19085,11287404,,,
10/26/2021,43,MO,24994,6816861,,,
10/26/2021,43,HI,2472,1960896,,,
10/26/2021,43,AS,125,65566,,,
10/26/2021,43,IA,26885,3657561,,,
10/26/2021,43,NC,51820,12533748,,,
10/26/2021,43,NE,8977,2365296,,,
10/26/2021,43,AS,0,66505,,,
10/26/2021,43,CA,182875,53010601,,,
10/26/2021,43,IA,20230,3746586,,,
10/26/2021,43,NV,12034,3675860,,,
10/26/2021,43,NJ,39936,12363983,,,
10/26/2021,43,MH,0,42025,,,
10/26/2021,43,PR,4093,4962813,,,
10/26/2021,43,PR,14533,5182714,,,
10/25/2021,43,PR,12020,5168181,,,
10/25/2021,43,WI,26451,7409737,,,
10/25/2021,43,PW,0,32061,,,
10/25/2021,43,MD,32212,8583258,,,
10/25/2021,43,AK,1849,856505,,,
10/25/2021,43,NY,39501,27199492,,,
10/25/2021,43,MT,3866,1207541,,,
10/25/2021,43,PA,68685,16532276,,,
10/25/2021,43,HI,8699,2143351,,,
10/25/2021,43,AL,19511,4894692,,,
10/25/2021,43,DE,3814,1283811,,,
10/25/2021,43,NH,6675,1916312,,,
10/25/2021,43,OH,24466,12757608,,,
10/25/2021,43,WY,2315,578032,,,
10/25/2021,43,NJ,20334,12103219,,,
10/25/2021,43,WV,54,1587090,,,
10/25/2021,43,NV,6958,3580718,,,
10/25/2021,43,MS,1,2930327,,,
10/25/2021,43,WA,829,10107737,,,
10/25/2021,43,IL,57535,16065509,,,
10/25/2021,43,MS,9657,3045724,,,
10/25/2021,43,VA,22993,11525647,,,
10/25/2021,43,AR,4701,3189087,,,
10/25/2021,43,GU,24,253589,,,
10/25/2021,43,VT,4942,990056,,,
10/25/2021,43,OR,18340,5675249,,,
10/25/2021,43,MA,15371,10260823,,,
10/25/2021,43,CT,20664,5383911,,,
10/25/2021,43,FM,75,76432,,,
10/25/2021,43,PW,0,31592,,,
10/25/2021,43,WY,21,557481,,,
10/25/2021,43,MI,46398,11488066,,,
10/25/2021,43,UT,23,3641273,,,
10/25/2021,43,NM,11160,2840360,,,
10/25/2021,43,MT,0,1158737,,,
10/25/2021,43,FL,44929,28141859,,,
10/25/2021,43,ND,1660,799769,,,
10/25/2021,43,OR,10378,5534888,,,
10/25/2021,43,DC,3700,1099813,,,
10/25/2021,43,MA,40377,10386542,,,
10/25/2021,43,SC,23205,5760235,,,
10/25/2021,43,MP,125,72153,,,
10/25/2021,43,VI,281,112861,,,
10/25/2021,43,OH,51210,13036195,,,
10/25/2021,43,IL,229,15703827,,,
10/25/2021,43,MH,20,43344,,,
10/25/2021,43,GA,11,11223622,,,
10/25/2021,43,VI,33,107633,,,
10/25/2021,43,RI,2426,1536391,,,
10/25/2021,43,VA,51323,11953721,,,
10/25/2021,43,MP,0,71884,,,
10/25/2021,43,AZ,18105,8656911,,,
10/25/2021,43,NY,92666,28052699,,,
10/25/2021,43,FL,91675,28870812,,,
10/25/2021,43,VT,2633,956952,,,
10/25/2021,43,FM,0,75240,,,
10/25/2021,43,MN,30684,7330312,,,
10/25/2021,43,CO,28720,7799523,,,
10/25/2021,43,SD,4261,1031547,,,
10/25/2021,43,IN,12568,7100607,,,
10/25/2021,43,DC,1682,1051871,,,
10/25/2021,43,KS,13437,3415249,,,
10/25/2021,43,CA,80143,53283990,,,
10/25/2021,43,ID,7703,1857064,,,
10/25/2021,43,TN,0,7292825,,,
10/25/2021,43,PR,13811,4958720,,,
10/25/2021,43,MO,28915,6672934,,,
10/25/2021,43,NM,6141,2957067,,,
10/25/2021,43,US,1512887,421693912,,,
10/25/2021,43,GU,854,262776,,,
10/25/2021,43,WV,9055,2131960,,,
10/25/2021,43,ND,2949,830368,,,
10/25/2021,43,WI,13711,7214379,,,
10/25/2021,43,KY,18349,4943236,,,
10/25/2021,43,AZ,27779,8916264,,,
10/25/2021,43,CT,22795,5310937,,,
10/25/2021,43,KY,10905,5241800,,,
10/25/2021,43,TN,31624,7682254,,,
10/25/2021,43,DE,6169,1319122,,,
10/25/2021,43,NH,3342,1884965,,,
10/25/2021,43,NE,610,2288596,,,
10/25/2021,43,ME,564,1919012,,,
10/25/2021,43,OK,18769,4507147,,,
10/25/2021,43,SD,286,1003680,,,
10/25/2021,43,MD,12805,8391832,,,
10/25/2021,43,ME,8196,1976298,,,
10/25/2021,43,TX,49673,33951683,,,
10/25/2021,43,SC,12413,5614897,,,
10/25/2021,43,MN,12615,7070207,,,
10/25/2021,43,MH,0,42025,,,
10/25/2021,43,NJ,44745,12324047,,,
10/25/2021,43,NV,12309,3663826,,,
10/25/2021,43,MI,37323,11268319,,,
10/25/2021,43,LA,15391,4882892,,,
10/25/2021,43,AR,14422,3272976,,,
10/25/2021,43,NC,23605,12122081,,,
10/25/2021,43,ID,4168,1681655,,,
10/25/2021,43,UT,16057,3843826,,,
10/25/2021,43,OK,7902,4405452,,,
10/25/2021,43,TX,115291,34993057,,,
10/25/2021,43,GA,39516,11422595,,,
10/25/2021,43,IN,26003,7214719,,,
10/25/2021,43,AL,7542,4773728,,,
10/25/2021,43,WA,35805,10454291,,,
10/25/2021,43,PA,28285,17265727,,,
10/25/2021,43,KS,6642,3277118,,,
10/25/2021,43,RI,6521,1575672,,,
10/25/2021,43,LA,5954,4797565,,,
10/25/2021,43,AK,3119,887534,,,
10/25/2021,43,US,656714,414302192,,,
10/25/2021,43,CO,25230,7579455,,,
10/25/2021,43,IA,19990,3726356,,,
10/25/2021,43,CA,164888,52827726,,,
10/25/2021,43,AS,55,66505,,,
10/25/2021,43,MO,24535,6791867,,,
10/25/2021,43,NE,7956,2356319,,,
10/25/2021,43,NC,50064,12481928,,,
10/25/2021,43,IA,12,3630676,,,
10/25/2021,43,AS,0,65441,,,
10/25/2021,43,HI,763,1958424,,,
10/24/2021,43,HI,2629,1957661,,,
10/24/2021,43,AS,0,65441,,,
10/24/2021,43,IA,81,3630664,,,
10/24/2021,43,NC,15701,12431864,,,
10/24/2021,43,NE,2416,2348363,,,
10/24/2021,43,ID,1967,1849361,,,
10/24/2021,43,CA,128797,53203847,,,
10/24/2021,43,FM,20,76357,,,
10/24/2021,43,CT,6501,5363247,,,
10/24/2021,43,MA,21900,10245452,,,
10/24/2021,43,NJ,24125,12082885,,,
10/24/2021,43,AK,2550,854656,,,
10/24/2021,43,MD,10733,8551046,,,
10/24/2021,43,PW,0,32061,,,
10/24/2021,43,PR,2659,5156161,,,
10/24/2021,43,WI,6996,7383286,,,
10/24/2021,43,WY,314,575717,,,
10/24/2021,43,OH,33634,12733142,,,
10/24/2021,43,NH,3059,1909637,,,
10/24/2021,43,AL,5064,4875181,,,
10/24/2021,43,HI,2105,2134652,,,
10/24/2021,43,PA,20550,16463591,,,
10/24/2021,43,MT,852,1203675,,,
10/24/2021,43,NY,44486,27159991,,,
10/24/2021,43,DE,4451,1279997,,,
10/24/2021,43,OR,5517,5656909,,,
10/24/2021,43,NV,9062,3573760,,,
10/24/2021,43,WV,201,1587036,,,
10/24/2021,43,VT,1155,985114,,,
10/24/2021,43,GU,1122,253565,,,
10/24/2021,43,AR,9949,3184386,,,
10/24/2021,43,IL,22160,16007974,,,
10/24/2021,43,WA,212,10106908,,,
10/24/2021,43,MS,154,2930326,,,
10/24/2021,43,VA,31700,11502654,,,
10/24/2021,43,MS,2044,3036067,,,
10/24/2021,43,KS,3238,3401812,,,
10/24/2021,43,MP,0,72028,,,
10/24/2021,43,SC,7374,5737030,,,
10/24/2021,43,NM,3403,2829200,,,
10/24/2021,43,UT,63,3641250,,,
10/24/2021,43,MI,16210,11441668,,,
10/24/2021,43,PW,0,31592,,,
10/24/2021,43,WY,120,557460,,,
10/24/2021,43,MA,11780,10346165,,,
10/24/2021,43,MT,3796,1158737,,,
10/24/2021,43,DC,1007,1096113,,,
10/24/2021,43,OR,14152,5524510,,,
10/24/2021,43,ND,3303,798109,,,
10/24/2021,43,FL,51604,28096930,,,
10/24/2021,43,DC,1970,1050189,,,
10/24/2021,43,IN,14011,7088039,,,
10/24/2021,43,SD,888,1027286,,,
10/24/2021,43,AZ,21184,8638806,,,
10/24/2021,43,MP,0,71884,,,
10/24/2021,43,OH,15172,12984985,,,
10/24/2021,43,VI,16,112580,,,
10/24/2021,43,VA,17099,11902398,,,
10/24/2021,43,RI,3806,1533965,,,
10/24/2021,43,VI,46,107600,,,
10/24/2021,43,GA,825,11223611,,,
10/24/2021,43,MH,159,43324,,,
10/24/2021,43,IL,801,15703598,,,
10/24/2021,43,CO,10068,7770803,,,
10/24/2021,43,MN,7505,7299628,,,
10/24/2021,43,FL,40628,28779137,,,
10/24/2021,43,NY,31866,27960033,,,
10/24/2021,43,FM,0,75240,,,
10/24/2021,43,VT,2619,954319,,,
10/24/2021,43,MO,6136,6767332,,,
10/24/2021,43,SD,635,1003394,,,
10/24/2021,43,OK,4801,4488378,,,
10/24/2021,43,ND,169,827419,,,
10/24/2021,43,WV,2499,2122905,,,
10/24/2021,43,TN,357,7292825,,,
10/24/2021,43,GU,17,261922,,,
10/24/2021,43,US,470034,420181025,,,
10/24/2021,43,PR,141,4944909,,,
10/24/2021,43,NM,9769,2950926,,,
10/24/2021,43,MO,393,6644019,,,
10/24/2021,43,ME,62,1918448,,,
10/24/2021,43,NE,137,2287986,,,
10/24/2021,43,AZ,9993,8888485,,,
10/24/2021,43,KY,4866,4924887,,,
10/24/2021,43,WI,21667,7200668,,,
10/24/2021,43,NH,2676,1881623,,,
10/24/2021,43,KY,13132,5230895,,,
10/24/2021,43,CT,719,5288142,,,
10/24/2021,43,DE,2057,1312953,,,
10/24/2021,43,TN,8293,7650630,,,
10/24/2021,43,AS,0,66450,,,
10/24/2021,43,CA,47366,52662838,,,
10/24/2021,43,IA,4861,3706366,,,
10/24/2021,43,IN,6135,7188716,,,
10/24/2021,43,GA,13666,11383079,,,
10/24/2021,43,TX,35983,34877766,,,
10/24/2021,43,OK,11864,4397550,,,
10/24/2021,43,NV,5001,3651517,,,
10/24/2021,43,NJ,14159,12279302,,,
10/24/2021,43,MH,674,42025,,,
10/24/2021,43,SC,16371,5602484,,,
10/24/2021,43,TX,54729,33902010,,,
10/24/2021,43,ME,2469,1968102,,,
10/24/2021,43,MD,13535,8379027,,,
10/24/2021,43,MN,20512,7057592,,,
10/24/2021,43,UT,2096,3827769,,,
10/24/2021,43,ID,6728,1677487,,,
10/24/2021,43,NC,28906,12098476,,,
10/24/2021,43,LA,3752,4867501,,,
10/24/2021,43,MI,51041,11230996,,,
10/24/2021,43,AR,1993,3258554,,,
10/24/2021,43,CO,25860,7554225,,,
10/24/2021,43,US,789309,413645478,,,
10/24/2021,43,AK,993,884415,,,
10/24/2021,43,KS,12264,3270476,,,
10/24/2021,43,PA,39088,17237442,,,
10/24/2021,43,WA,12409,10418486,,,
10/24/2021,43,AL,6239,4766186,,,
10/24/2021,43,LA,12442,4791611,,,
10/24/2021,43,RI,1630,1569151,,,
10/23/2021,42,RI,3666,1567521,,,
10/23/2021,42,LA,11491,4779169,,,
10/23/2021,42,NY,49020,27928167,,,
10/23/2021,42,FL,63268,28738509,,,
10/23/2021,42,AR,5710,3174437,,,
10/23/2021,42,GU,4569,252443,,,
10/23/2021,42,VT,2440,983959,,,
10/23/2021,42,WI,11837,7376290,,,
10/23/2021,42,MA,18696,10223552,,,
10/23/2021,42,CT,11980,5356746,,,
10/23/2021,42,FM,57,76337,,,
10/23/2021,42,NE,6078,2345947,,,
10/23/2021,42,NC,23974,12416163,,,
10/23/2021,42,IA,8301,3630583,,,
10/23/2021,42,AS,0,65441,,,
10/23/2021,42,HI,3744,1955032,,,
10/23/2021,42,CA,89817,53075050,,,
10/23/2021,42,ID,3994,1847394,,,
10/23/2021,42,PR,8924,5153502,,,
10/23/2021,42,NJ,25793,12058760,,,
10/23/2021,42,PW,0,32061,,,
10/23/2021,42,MD,16164,8540313,,,
10/23/2021,42,AK,2565,852106,,,
10/23/2021,42,WV,1648,1586835,,,
10/23/2021,42,NV,6621,3564698,,,
10/23/2021,42,NH,3972,1906578,,,
10/23/2021,42,OH,27670,12699508,,,
10/23/2021,42,WY,1108,575403,,,
10/23/2021,42,OR,9872,5651392,,,
10/23/2021,42,NY,52577,27115505,,,
10/23/2021,42,MT,1305,1202823,,,
10/23/2021,42,PA,35860,16443041,,,
10/23/2021,42,HI,4854,2132547,,,
10/23/2021,42,AL,8053,4870117,,,
10/23/2021,42,DE,3262,1275546,,,
10/23/2021,42,MN,11627,7292123,,,
10/23/2021,42,CO,21687,7760735,,,
10/23/2021,42,WY,2093,557340,,,
10/23/2021,42,KS,5531,3398574,,,
10/23/2021,42,MS,223,2930172,,,
10/23/2021,42,WA,25867,10106696,,,
10/23/2021,42,IL,34044,15985814,,,
10/23/2021,42,MS,3902,3034023,,,
10/23/2021,42,VA,21885,11470954,,,
10/23/2021,42,PW,74,31592,,,
10/23/2021,42,SC,11901,5729656,,,
10/23/2021,42,MP,75,72028,,,
10/23/2021,42,MI,24729,11425458,,,
10/23/2021,42,UT,7724,3641187,,,
10/23/2021,42,NM,6035,2825797,,,
10/23/2021,42,IL,704,15702797,,,
